index_text,grade_BERT
130,2.742119073867798
131,2.7667925357818604
132,2.8701679706573486
133,2.825129508972168
134,2.9363601207733154
135,1.7648870944976807
136,0.9196985363960266
137,0.8971580862998962
138,2.8436572551727295
139,1.701530933380127
140,3.0471203327178955
141,1.6582456827163696
142,0.9871149063110352
143,0.9725123643875122
144,0.8891381025314331
145,2.7784478664398193
146,1.2049274444580078
147,2.8043150901794434
148,0.9168038964271545
149,0.8984635472297668
150,2.781309127807617
151,2.9348385334014893
152,2.5863265991210938
153,2.842377185821533
154,2.777623414993286
155,2.280688762664795
156,0.9923388957977295
157,3.073262929916382
158,1.9888962507247925
159,2.878649950027466
160,2.819617748260498
161,2.682130813598633
162,1.0805232524871826
163,2.8713696002960205
164,2.776515245437622
165,3.091505527496338
166,0.898167610168457
167,2.5830764770507812
168,2.692638635635376
169,0.8702411651611328
170,2.258211851119995
171,1.1635972261428833
172,3.0152416229248047
173,1.5637962818145752
174,2.7171459197998047
175,2.757544994354248
176,2.667567491531372
177,2.7221457958221436
178,2.7932162284851074
179,0.8711887001991272
180,0.8833624720573425
181,0.885108470916748
182,0.930848240852356
183,0.9462754726409912
184,0.9069046378135681
185,0.9106141328811646
186,0.9086447954177856
187,2.681980609893799
188,2.568112373352051
189,0.918724775314331
190,1.0039106607437134
191,2.2436795234680176
192,1.016641616821289
193,2.92437744140625
194,2.926298141479492
195,3.015890121459961
196,2.7283871173858643
197,2.890707015991211
198,2.2834432125091553
199,1.109265685081482
200,2.2806026935577393
201,2.9703030586242676
202,0.9290110468864441
203,0.9460439682006836
204,0.8945568799972534
205,2.803729295730591
206,0.8720030188560486
207,2.8179969787597656
208,2.6966660022735596
209,0.9215986728668213
210,0.9369365572929382
211,2.8494534492492676
212,2.841235876083374
213,2.8335323333740234
214,2.9379801750183105
215,2.729308843612671
216,2.9428603649139404
217,2.3922152519226074
218,2.76311993598938
219,2.8206119537353516
220,3.017359733581543
221,2.683419704437256
222,2.215559482574463
223,2.9392735958099365
224,2.9906907081604004
225,1.6955522298812866
226,2.461637020111084
227,0.9838658571243286
228,1.4981659650802612
229,2.4279744625091553
230,3.106097936630249
231,0.8184625506401062
232,2.6474742889404297
233,3.077436685562134
234,2.8914945125579834
235,2.9074795246124268
236,2.978058099746704
237,2.9740281105041504
238,2.917142152786255
239,1.0124058723449707
240,2.076897621154785
241,2.843966484069824
242,2.4298250675201416
243,0.896618664264679
244,1.0693306922912598
245,2.8441355228424072
246,2.538339853286743
247,2.6239013671875
248,3.0964062213897705
249,1.0192869901657104
250,2.5920979976654053
251,2.791923761367798
252,2.5325331687927246
253,0.9122459292411804
254,2.378403425216675
255,2.6002371311187744
256,2.6561434268951416
257,2.5758538246154785
258,2.50508189201355
259,0.8639476299285889
260,0.9298416376113892
261,1.614560604095459
262,2.4633846282958984
263,0.9056794047355652
264,1.0380983352661133
265,1.9554400444030762
266,2.954389810562134
267,0.9865022301673889
268,2.4564156532287598
269,0.916491687297821
270,2.943133592605591
271,2.6402432918548584
272,2.6134188175201416
273,0.9276536107063293
274,1.6469074487686157
275,1.042029619216919
276,0.820179283618927
277,0.9751635789871216
278,0.957219123840332
279,0.8678584694862366
280,0.9434515237808228
281,1.2788646221160889
282,0.9515740871429443
283,2.218250036239624
284,0.8717659115791321
285,1.3141676187515259
286,2.112649917602539
287,0.8865535259246826
288,0.9269552230834961
289,2.5746142864227295
290,0.9955990314483643
291,2.6395301818847656
292,0.9612389206886292
293,2.478394031524658
294,2.74379825592041
295,1.9315290451049805
296,0.9982479810714722
297,2.3793745040893555
298,2.626124143600464
299,2.808540105819702
300,2.732496976852417
301,1.871428370475769
302,0.9746167063713074
303,2.6837408542633057
304,2.528367519378662
305,2.574237108230591
306,0.9814347624778748
307,2.9720842838287354
308,0.9856040477752686
309,0.9572657346725464
310,2.7440953254699707
311,2.5769541263580322
312,2.815523147583008
313,2.84242844581604
314,2.3584063053131104
315,1.0496106147766113
316,2.9269583225250244
317,2.6925244331359863
318,2.880523443222046
319,2.8168108463287354
320,2.871108293533325
321,0.8385359644889832
322,2.435580253601074
323,1.9225505590438843
324,0.9660817384719849
325,2.8625917434692383
326,2.7364189624786377
327,0.9265196323394775
328,1.2685213088989258
329,2.6864731311798096
330,1.8268121480941772
331,0.9036814570426941
332,2.4082303047180176
333,2.891667604446411
334,0.9552540183067322
335,1.8323554992675781
336,1.2247179746627808
337,0.9662020802497864
338,1.0043659210205078
339,3.0497467517852783
340,2.294442892074585
341,2.7740511894226074
342,2.4753201007843018
343,0.9429938793182373
344,2.7518343925476074
345,0.9714091420173645
346,2.91546368598938
347,2.5312037467956543
348,2.382784366607666
349,0.9008340835571289
350,1.011864185333252
351,2.0532636642456055
352,0.9184882044792175
353,2.576221466064453
354,0.9103040099143982
355,2.67016863822937
356,2.913752317428589
357,2.6288630962371826
358,0.8275031447410583
359,1.0540603399276733
360,2.929279327392578
361,2.4345033168792725
362,1.058390498161316
363,2.786186695098877
364,2.345672369003296
365,2.540217638015747
366,2.61869740486145
367,0.847637414932251
368,0.9739148020744324
369,1.0761297941207886
